doc	1574540
verx	1806837
viav	912093
grp-un	1564538
vsat	797721
bjchy	1454468
abcb	351569
chffy	1601994
jteky	1446661
msloy	1447112
fele	38725
wtm	776867
ait	109563
spb	109177
mcy	64996
ag	1308648
urbn	912615
wing	1636222
ajrd	40888
ramp	733269
arvn	1655759
safm	812128
pch	1338749
bmch	1574815
abg	1144980
isbc	1594012
unvr	1494319
diod	29002
mara	1507605
cnmd	816956
amn	1142750
epr	1045450
hp	46765
cnne	1704720
swav	1642545
atco	1794846
save	1498710
nvg	1090116
cmc	22444
nsp	1000753
cdlx	1666071
lcii	763744
bfly	1804176
trup	1371285
etrn	1747009
ltcn	1732406
vsh	103730
opch	1014739
prlb	1443669
mmyt	1495153
cron	1656472
ale	66756
snbr	827187
sum	1621563
blkb	1280058
swch	1710583
colb	887343
sfnc	90498
cno	1224608
musa	1573516
vc	1111335
dorm	868780
eqc	803649
lgf-a	929351
bxs	1299939
rlay	1812364
hypmy	1486749
dao	1781753
max	1818383
atkr	1666138
ebc	1810546
lgih	1580670
rvmd	1628171
rog	84748
swtx	1773427
go	1771515
wri	828916
gatx	40211
caty	861842
sdipf	1562040
hgv	1674168
brfs	1122491
kfy	56679
bbby	886158
ago	1273813
stmp	1082923
cdna	1217234
bli	1689657
ccu	888746
abm	771497
asb	7789
sxt	310142
rsi	1793659
kmt	55242
mth	833079
sfrgy	1571549
fskr	1525759
focs	1651052
onb	707179
box	1372612
nhi	877860
momo	1610601
form	1039399
cwh	1669779
hl	719413
vcyt	1384101
bnr	1792267
vrnt	1166388
amc	1411579
esrt	1541401
lila	1712184
rcii	933036
innv	1834376
ugp	1094972
ibp	1580905
bpxxy	1567024
matx	3453
esba	1553079
ibtx	1564618
pci	1558629
eat	703351
nsit	932696
band	1514416
rckt	1281895
mant	892537
mmsi	856982
clny	1679688
aple	1418121
eaf	931148
ddd	910638
ps	1725579
bzun	1625414
agio	1439222
clov	1801170
cvbf	354647
bipc	1788348
fubo	1484769
ngvt	1653477
meoh	886977
irbt	1159167
cig	1157557
arnc	1790982
mor	1340243
cnx	1070412
azihy	1533475
tls	320121
hmsy	1196501
fn	1408710
prg	1808834
shoo	913241
manu	1549107
rvlv	1746618
peb	1474098
bbu	1654795
goco	1808220
cwst	911177
regi	1463258
mc	1596967
trn	99780
smpl	1702744
cns	1284812
ssrm	921638
cmd	19446
out	1579877
anioy	1438557
iboc	315709
wd	1497770
coop	933136
jjsf	785956
enbl	1591763
tex	97216
nuva	1142596
usm	821130
sogo	1713947
www	110471
sun	1552275
nad	1083839
csod	1401680
cvlt	1169561
indb	776901
ktos	1069258
jgccy	1446662
dnmr	1779020
nwe	73088
mgy	1698990
edit	1650664
sstk	1549346
legn	1801198
enr	1632790
pcrx	1396814
krtx	1771917
comm	1517228
ful	39368
aub	883948
utz	1739566
itgr	1114483
ar	1433270
vne	1733186
brp	1781755
wern	793074
ninoy	1446588
mik	1593936
fhi	1056288
dnp	806628
pd	1568100
dqws	1652561
ucbi	857855
vvnt	1713952
hth	1265131
golf	1672013
fibk	860413
sfbs	1430723
aca	1739445
spt	1517375
tree	1434621
fgen	921299
agi	1178819
vg	1272830
pdco	891024
bndsy	1438556
yelp	1345016
lxp	910108
veon	1468091
jw-a	107140
alks	1520262
gpi	1031203
crsr	1743759
anhgy	1602277
aqua	1604643
frhc	924805
goev	1750153
ava	104918
bmi	9092
stay	1581164
sig	832988
adv	1776661
rock	912562
ael	1039828
ofc	860546
cbt	16040
ccohf	1461283
seznl	1662991
exls	1297989
tsem	928876
cixx	1829948
mtdr	1520006
swn	7332
ghc	104889
ax	1299709
taro	906338
elp	1041792
onto	704532
amcx	1514991
asccy	1600930
ths	1320695
ccoi	1158324
nni	1258602
joe	745308
brc	746598
mur	717423
carg	1494259
vie	1734517
ctb	24491
ktb	1760965
cort	1088856
cnk	1385280
scl	94049
med	910329
sji	91928
root	1788882
psmt	1041803
skyw	793733
sitc	894315
kw	1408100
opk	944809
flow	1641991
jeld	1674335
rig	1451505
trox	1530804
atrc	1323885
sapmy	1062750
si	1312109
cim	1409493
egfey	1437178
psec	1287032
ostk	1130713
itci	1567514
door	893691
bvn	1013131
ain	819793
sfm	1575515
ese	866706
trq	1158041
pjt	1626115
fult	700564
yala	1794350
cade	1614184
noah	1499543
kncay	1447125
myte	1831907
gef	43920
bcucy	1581285
hmy	1023514
nsa	1618563
b	9984
nuvb	1811063
flr	1124198
flgt	1674930
klic	56978
ride	1759546
msge	1795250
sbgi	912752
tse	1519061
crlbf	1832928
pzza	901491
fcfs	840489
rrc	315852
laur	912766
mic	1289790
ng	1173420
calx	1406666
alxo	1810182
ati	1018963
twou	1459417
fold	1178879
maxr	1121142
exg	1379438
svnby	1464794
fun	811532
sho	1295810
mime	1644675
dy	67215
anat	1801075
srne	850261
wgo	107687
gdot	1386278
bstz	1768666
tigr	1756699
bft	1818355
ftai	1590364
unit	1620280
omi	75252
clne	1368265
nstg	1401708
cake	887596
fix	1035983
mog-a	67887
rlj	1511337
hri	1364479
avav	1368622
mtx	891014
thnpy	1792045
seer	1726445
aagh	1098009
igms	1496323
aozoy	1383906
niu	1744781
cwt	1035201
lthm	1742924
frme	712534
awr	1056903
evtc	1559865
tds	1051512
bnl	1424182
ptve	1527508
cmpr	1262976
coke	317540
sumo	1643269
spxc	88205
prmw	884713
xncr	1326732
inmd	1742692
cent	887733
csq	1275214
prld	1678660
svmk	1739936
lbrt	1694028
nus	1021561
fmbi	702325
raas	1804583
iosp	1054905
dsp	1828791
sky	90896
gbt	1629137
thrm	903129
sina	1094005
rpai	1222840
shen	354963
ailih	18654
wsfs	828944
plxs	785786
gsat	1366868
qntqy	1350865
sanm	897723
rusha	1012019
csiq	1375877
phr	1412408
fbc	1033012
main	1396440
hkib	1769731
kymr	1815442
vnom	1602065
jehly	867536
mgee	1161728
eprt	1728951
fbp	1057706
whd	1699136
rcus	1724521
fsk	1422183
lob	1462120
tjbh	1499785
hims	1773751
accd	1481646
omab	1378239
fwrd	912728
sgry	1638833
sats	1415404
rnst	715072
mxl	1288469
grwg	1604868
mlhr	66382
wafd	936528
avya	1418100
cvi	1376139
mli	89439
gbdc	1476765
cyrx	1124524
wsbc	203596
utf	1275617
ffbc	708955
teo	932470
lgnd	886163
axnx	1603756
md	893949
eh	1759783
gcmg	1819796
mgln	19411
tph	1561680
navi	1593538
bcrx	882796
cpg	1545851
enlc	1592000
amrn	897448
banf	760498
xper	1803696
bkuh	1440153
pubm	1422930
blmn	1546417
axsm	1579428
big	768835
dcph	1654151
vrrm	1682745
bcat	1809541
morf	1679363
pqg	1708035
wbt	1650962
sbh	1368458
bngo	1411690
bcc	1328581
ontf	1110611
bdn	790816
tac	1144800
zim	1654126
pslv	1494728
nndm	1643303
hlio	1024795
fss	277509
ww	105319
hyln	1759631
dfh	1825088
mtor	1113256
vgr	59440
ipar	822663
pbh	1295947
cgem	1789972
xhr	1616000
vtkly	913744
btrs	1774155
egov	1065332
mnro	876427
pax	1825570
nzf	1137887
nuv	812801
int	789460
azul	1432364
nvmi	1109345
pdm	1042776
cde	215466
avns	1606498
jack	807882
cmp	1227654
om	1484612
simo	1329394
fbk	1649749
gb	1799983
mfgp	1359711
ako-a	925261
amti	1801777
vldr	1745317
gshhy	1012139
sim	887153
ihrt	1400891
cub	26076
hubg	940942
ctre	1590717
ttgt	1293282
sah	1043509
mygn	899923
aso	1817358
bcnay	1445168
crs	17843
drh	1298946
mvis	65770
amrc	1488139
hcsg	731012
rmbs	917273
dpuky	1526593
tr	98677
ns	1110805
htlf	920112
gluu	1366246
blue	1293971
prk	805676
pipr	1230245
sndl	1766600
mdrx	1124804
sbcf	730708
svc	945394
pgre	1605607
play	1525769
trmk	36146
cstm	1563411
ntct	1078075
patk	76605
mythy	1437470
qtrx	1503274
mwa	1350593
nac	1074952
fnma	310522
hcat	1636422
odp	800240
cswi	1624794
mac	912242
orryy	1641431
eb	1475115
den	945764
baly	1747079
ngm	1426332
tlnd	1668105
aat	1500217
ue	1611547
ccs	1576940
ufs	1381531
navg	793547
cvco	278166
calm	16160
epay	1073349
srrk	1727196
ear	1719395
nmih	1547903
etwo	1800347
kar	1395942
crc	1609253
anf	1018840
fcpt	1650132
uehpy	1364276
pro	1392972
ino	1055726
lzb	57131
cpk	19745
tbk	1539638
kai	886346
yq	1821468
cgnt	1824814
two	1465740
himx	1342338
bgs	1278027
stra	1013934
bcab	1826892
pbf	1534504
banr	946673
hep	1283140
lung	1127537
crto	1576427
wre	104894
unfi	1020859
plmr	1761312
modv	1220754
yumm	1073748
abr	1253986
apph	1807707
bdc	913142
orgo	1661181
jks	1481513
sava	1069530
prpl	1643953
myov	1679082
gth	1782594
oi	812074
idcc	1405495
atgsy	1437541
sasr	824410
roic	1407623
eqx	1756607
kalu	811596
ari	1467760
usna	896264
eva	1592057
adx	2230
drna	1399529
prgs	876167
twnk	1644406
bsm	1621434
bposy	1588966
iba	1044896
stok	1623526
bke	885245
vcel	887359
lkfn	721994
wkhs	1425287
mtls	1091223
vrts	883237
atge	730464
gbio	1733294
real	1573221
ego	918608
prft	1085869
rpay	1720592
sm	893538
cva	225648
kura	1422143
cffn	1490906
flidy	1433087
pvg	1508844
gsbd	1572694
lx	1708259
acb	1683541
nwbi	1471265
ssp	832428
prim	1361538
jps	1176433
ntb	1653242
clbk	1723596
zom	1684144
cohu	21535
uctt	1275014
pagp	1581990
mgrc	752714
dbc	1328237
npo	1164863
gcp	1644440
alvr	1754068
pty	1190935
ipoe	1818874
nmrk	1690680
ceqp	1136352
hrmy	1802665
mfa	1055160
pdi	1510599
ety	1340736
kn	1587523
adct	1771910
alg	897077
crvl	874866
hska	1038133
hope	1128361
hyfm	1695295
rlgy	1398987
pgen	1356090
ggal	1114700
dds	28917
vlrs	1520504
lac	1440972
pmt	1464423
mcrb	1609809
inst	1355754
flws	1084869
afya	1771007
ottr	1466593
vsto	1616318
rvt	804116
domo	1505952
endp	1593034
scs	1050825
evt	1253327
mdgl	1157601
iijiy	1090633
fuway	1090454
epc	1096752
atsg	894081
or	1627272
ping	1679826
clb	1000229
htgc	1280784
dk	1694426
bur	1714174
arcb	894405
home	1646228
tpic	1455684
oibr-c	1160846
zntl	1725160
bv	1734713
itcb	1276671
infn	1138639
nnox	1795251
dsl	1566388
gms	1600438
argo	1091748
pfs	1178970
nbtb	790359
gva	861459
scgey	1449267
hbm	1322422
silk	1397702
smci	1375365
btt	1528437
kro	1257640
lnn	836157
gab	794685
syke	1010612
olma	1750284
hmn	850141
pten	889900
akr	899629
amwd	794619
gwb	1613665
cbz	944148
mbuu	1590976
rvnc	1479290
eurn	1604481
cpe	928022
erj	1355444
yext	1614178
core	1318084
cere	1805387
mnr	67625
imgn	855654
rqi	1157842
utg	1263994
pand	1807901
osis	1039065
hni	48287
krys	1711279
praa	1185348
jag	1685715
uis	746838
wabc	311094
impjy	1437538
cccc	1662579
krg	1286043
dea	1622194
mei	65270
catm	1671013
egbn	1050441
tbio	1693415
ttcf	1741231
aaww	1135185
spns	885740
arce	1740594
grpn	1490281
amk	1591587
spnt	1576018
boot	1610250
fprx	1175505
nrix	1549595
rgnx	1590877
dlx	27996
nymt	1273685
bdj	1332283
sitm	1451809
vctr	1570827
zuo	1423774
ges	912463
ltc	887905
evh	1628908
irwd	1446847
ypf	904851
gnw	1276520
gnl	1526113
sjw	766829
kaiky	1447126
icfi	1362004
cxp	1252849
wetg	1784970
aste	792987
par	708821
auph	1600620
faro	917491
ipof	1818873
ty	99614
cenx	949157
bgcp	1094831
cnr	883902
csii	1180145
hhr	1721181
oflx	1317945
adldy	1641427
mho	799292
adus	1468328
acmr	1680062
sttk	1680367
sgmo	1001233
plt	914025
prtc	1782999
mntk	1826600
usa	799195
pbi	78814
szgpy	1450344
frg	1528930
nwn	1733998
cstl	1447362
rtlr	1748773
kron	1741830
imvt	1764013
mdp	65011
ahl-pc	1267395
ssys	1517396
arqt	1787306
ismay	1438655
bsig	1748824
zyme	1403752
avsfy	1454176
hmpt	1830197
pmvp	1699382
aroc	1389050
sbtx	1671858
tslx	1508655
mtrn	1104657
epac	6955
road	1718227
wmk	105418
hy	1173514
atec	1350653
csgs	1005757
rily	1464790
ken	1611005
dkl	1552797
swm	1000623
giii	821002
wdr	1052100
xl	1772720
vbtx	1501570
taqr	1656053
knsa	1730430
mgnx	1125345
msc	1713334
fgroy	1438926
mag	1230992
frta	1678463
gbx	923120
skt	899715
pgti	1354327
htld	799233
efsc	1025835
codi	1345126
usph	885978
hrtx	818033
imcr	1671927
bma	1347426
prax	1689548
ymab	1722964
pntg	1766400
prch	1784535
cioxy	1483379
knte	1797768
ocgn	1372299
air	1750
gff	50725
pack	1712463
kamn	54381
ttmi	1116942
xpel	1767258
hlg	1596964
lkncy	1767582
ladr	1577670
repl	1737953
cash	907471
ilpt	1717307
tcbk	356171
alx	3499
qure	1590560
avo	1802974
stpk	1758766
tnc	97134
nktx	1787400
nfh	1737422
vor	1817229
cvgw	1133470
oxm	75288
kros	1664710
iag	1203464
rmo	1757932
ocul	1393434
irt	1466085
mile	1819035
esta	1688757
jrvr	1620459
oii	73756
foe	35214
evv	1222922
blnk	1429764
lasr	1124796
fro	913290
aifly	1065199
usac	1522727
fcf	712537
ravn	82166
res	742278
wow	1701051
fmtx	1538927
aledy	1508668
grcl	1826492
ehth	1333493
sblk	1386716
ocfc	1004702
crk	23194
pra	1127703
jout	788329
cdev	1658566
lwel	1567098
wire	850460
cli	924901
dmtk	1651944
cndt	1677703
hsc	45876
trs	842633
hyt	1222401
lmnx	1033905
stc	94344
nvee	1532961
finv	1691445
qada	1036188
fdp	1047340
paya	1819881
etv	1322436
etg	1270523
vcra	1129260
ffg	1012771
fpf	1567569
gpro	1500435
plus	1022408
bbn	1493683
elf	1600033
nexa	1713930
buse	314489
cmps	1816590
cytk	1061983
yduqy	1519821
upld	1505155
drq	1042893
atra	1604464
enva	1529864
syx	945114
nblx	1647513
din	49754
slp	1023459
alec	1653087
mrtn	799167
uvv	102037
nxe	1698535
bmdpf	1002788
brmk	1784797
azz	8947
zeal	1674988
opi	1456772
quot	1115128
lorl	1006269
btz	1379384
bxmx	1298699
itos	1808865
bjri	1013488
mlab	724004
cnst	1434418
dcbo	1829959
modn	1118417
phat	1783183
supn	1356576
tmp	1005817
fdmt	1650648
tba	1832459
wll	1255474
trvg	1683825
ecol	1783400
azre	1633438
plrx	1746473
alex	1545654
lfugf	1448591
stkl	351834
opra	1737450
agys	78749
chco	726854
stba	719220
imax	921582
bwmx	1788257
nxgn	708818
matw	63296
bpmp	1708301
srg	1628063
vet	1293135
tgh	1413159
bst	1616678
fbnc	811589
ghg	1724755
slcjy	1523541
sbsi	705432
cang	1725123
ruby	1709401
dcom	846617
sxi	310354
tbph	1583107
ha	1172222
msex	66004
yi	1738906
gevo	1392380
wpf	1809104
pi	1114995
sand	1434614
mmi	1578732
iclk	1697818
gogl	1029145
tbbk	1295401
star	1095651
gnmk	1487371
axl	1062231
gol	1291733
cdxs	1200375
pump	1680247
evop	1704596
lnth	1521036
nrc	70487
kos	1509991
nfj	1260563
ecpg	1084961
tup	1008654
forty	1045986
nbhc	1475841
dnow	1599617
acls	1113232
ceva	1173489
ptgx	1377121
cmco	1005229
rytm	1649904
hees	1339605
ntgr	1122904
cydy	1175680
rmax	1581091
freq	1703647
kra	1321646
cmre	1503584
crtx	1662774
sy	1758530
evri	1318568
brray	1381202
fsm	1341335
arct	1768224
dbd	28823
wprt	1370416
cogny	1584943
dhc	1075415
gty	1052752
tgp	1308106
qnst	1117297
saft	1172052
snex	913760
scu	1403256
amsf	1018979
cyh	1108109
sybt	835324
srce	34782
nmfc	1496099
pfc	946647
scwx	1468666
rgr	95029
sa	1231346
rad	84129
hurn	1289848
brkl	1049782
cmgr	1389518
mcri	907242
imkta	50493
cnxn	1050377
oric	1796280
chef	1517175
mbin	1629019
bolt	1641281
gabc	714395
mass	1555279
mrsn	1442836
bif	102426
annx	1528115
shyf	743238
plya	1692412
cnnc	1410187
clnc	1717547
gsky	1712923
nmz	1266585
oec	1609804
hzo	1057060
erf	1126874
zumz	1318008
ichr	1652535
bhlb	1108134
itpof	880224
rdwr	1094366
camt	1109138
arko	1823794
epix	1633932
rdnt	790526
pcvx	1649094
bomn	1494582
inva	1080014
cmbm	1738177
glng	1207179
blfs	834365
idex	837852
bpfh	821127
atri	701288
kfrc	930420
oas	1486159
omer	1285819
brog	1774983
ebon	1799290
acrs	1557746
schn	912603
mitfy	1515160
tvty	704415
hrvsf	1760439
nrk	1195739
chrs	1512762
nhc	1047335
cbd	1038572
fmcc	1026214
nesr	1698514
nwbo	1072379
rbbn	1708055
loma	1711375
sens	1616543
ccf	830524
uscr	1073429
denn	852772
linx	1770883
gpre	1309402
akro	1744659
silv	1659520
plce	1041859
vff	1584549
ever	1640428
sndx	1395937
ofg	1030469
gsah	1809987
ngd	800166
mtsc	68709
rwt	930236
ingn	1294133
inn	1497645
fi	1575828
bkd	1332349
qqqx	1608741
plow	1287213
myrg	700923
bhe	863436
cown	1466538
scr	1787134
mgpi	835011
prrfy	1446252
crncy	909531
cls	1030894
tril	1616212
afin	1568162
maxn	1796898
chct	1631569
acel	1698991
ffwm	1413837
pasg	1787297
veco	103145
gan	1799332
jws	1800682
zgnx	1375151
rnp	1224450
for	1406587
prpb	1812667
grbk	1373670
btai	1720893
gel	1022321
talo	1724965
le	799288
krny	1617242
extr	1078271
lgsxy	1447221
meg	1643615
msgn	1469372
psnl	1527753
nxrt	1620393
ctagy	1450009
sii	1512920
apog	6845
vitl	1579733
chy	1222719
dbi	1319947
stng	1483934
eos	1308335
iesc	1048268
cnob	712771
abml	1576873
advm	1501756
slca	1524741
hfwa	1046025
gprk	1464591
fax	790500
veru	863894
gnog	1768012
etw	1322435
gogo	1537054
cts	26058
sgh	1616533
ltmaq	1047716
dvax	1029142
eig	1379041
schl	866729
kref	1631596
ospn	1044777
nex	1688476
banc	1169770
cers	1020214
apsg	1820872
hmst	1518715
nvgi	1500122
crhc	1818212
tcrr	1750019
jbss	880117
ftoc	1816090
clm	814083
insg	1022652
dht	1331284
petq	1668673
hibb	1017480
cldx	744218
ameh	1083446
crmt	799850
revg	1687221
lrn	1157408
parr	821483
hqh	805267
lxrx	1062822
vivo	794172
ortx	1748907
arco	1508478
iiiv	1728688
ziop	1107421
fxcny	1164009
boom	34067
enta	1177648
labl	819220
merc	1333274
ulnv	1605810
cxw	1070985
gof	1380936
agro	1499505
tuwoy	1145678
meso	1345099
fph	1574197
brbr	1772016
awf	906013
qep	1108827
erii	1421517
ffc	1174164
wrld	108385
hcc	1691303
tsha	1806310
lca	1844642
hlx	866829
cubi	1488813
rnlx	1811115
chi	1171471
gldd	1372020
veri	1615165
obnk	1516912
rpt	842183
stro	1382101
bfs	907254
tcmd	1027838
swbi	1092796
uht	798783
rptx	1808158
lind	1512499
sibn	1459839
rdus	1428522
agm	845877
lmat	1158895
smp	93389
trhc	1651561
ande	821026
ebsb	1600125
cdmo	704562
wnc	879526
sri	1043337
vsta	1792829
vnda	1347178
mx	1325702
tell	61398
tpc	77543
aod	1379400
pahc	1069899
dgnr	1818201
resi	1555039
pfbc	1492165
phvs	1830487
np	1296435
tgi	1021162
bcsf	1655050
cet	18748
geo	923796
dfin	1669811
gthx	1560241
tpb	1290677
bmtc	802681
cry	784199
wndw	1071840
sfl	1289877
myi	883412
nbr	1163739
sol	1417892
kids	1425450
gam	40417
ten	1024725
mdxg	1376339
csr	798359
audc	1086434
jpc	1216583
sph	1005210
bdtx	1701541
imos	1123134
aacq	1802457
rbcaa	921557
cars	1683606
rtp	1819848
kyn	1293613
eim	1176984
mnkd	899460
osw	1758488
ajax	1824963
mmrty	1412481
lc	1409970
pml	1170299
ainv	1278752
dac	1369241
wash	737468
vrex	1681622
mnrl	1745797
cara	1346830
ghld	1821160
fosl	883569
lotz	1759008
cmlf	1818331
mrus	1651311
ra	1655099
ebix	814549
mwk	1757715
knl	1011570
cco	1334978
wetf	880631
aeri	1337553
svm	1340677
stfc	874977
best	1709505
nx	1423221
aio	1778114
lbai	846901
pthiy	1520253
grvy	1313310
exk	1277866
vvi	884219
epzm	1571498
rna	1599901
tmdx	1756262
gsg	1332174
grc	42682
hgen	1293310
step	1796022
wbai	1517496
vuzi	1463972
altm	1692787
zepp	1720446
ofix	884624
arzty	1423210
btwn	1815086
eose	1805077
vmo	884152
hngr	722723
clls	1627281
desp	1703141
holi	1357450
prta	1559053
trtx	1630472
ntus	878526
amph	1297184
asti	1350102
cris	1108205
adag	1818838
algs	1799448
ufcs	101199
npacy	1450276
kpti	1503802
ptnr	1096691
jqc	1227476
ruth	1324272
ueic	101984
wlkp	1604665
sgtx	1821323
ocsl	1414932
gato	1517006
inbx	1739614
uslm	82020
aosl	1387467
xog	1655020
amrx	1723128
orla	1680056
hbnc	706129
thq	1604522
bcov	1313275
phar	1828316
avxl	1314052
ccx	1774675
prdo	1046568
ivr	1437071
asxc	876378
love	1701758
axgn	805928
curi	1776909
tcx	909494
igr	1268884
abtx	1642081
mye	69488
tig	1801754
phk	1219360
forr	1023313
prty	1592058
avid	896841
cmrx	1117480
mcf	1071993
adtn	926282
kelya	55135
kopn	771266
btbt	1710350
bhk	1160864
vtol	1525221
uvsp	102212
ckh	859598
kdmn	1557142
ango	1275187
ncbs	1174850
espr	1434868
coll	1267565
acco	712034
nog	1104485
echo	1426945
nwli	1635984
cii	1278895
by	1702750
swdhy	1531006
pae	1720821
ctbi	350852
ac	1642122
ambc	874501
hmhc	1580156
sldb	1707502
pll	1728205
agx	100591
chuy	1524931
pbfx	1582568
ctrn	1318484
drd	1023512
pddtf	1718226
pzn	1399249
hexo	1690947
scsc	918965
tcs	1411688
hlit	851310
svfa	1828478
bcx	1506289
tsc	1380846
atni	879585
nfbk	1493225
etm	1067837
wftlf	1603923
aan	1821393
adap	1621227
vinp	1826286
bcor	1068875
delky	1361371
clnn	1822791
ahh	1569187
gdyn	1743725
gsbc	854560
hone	1769617
mrc	1439095
tcpc	1370755
alp-pq	3153
asix	1673985
awh	926617
alpc	1616736
pam	1469395
mgic	876779
glt	41719
cfb	1458412
sp	1059262
ccd	1602584
aegn	353020
cai	1388430
vbiv	764195
fanh	1413855
slrc	1418076
arr	1428205
emd	1227862
gci	1579684
caap	1717393
tdf	919893
rc	1527590
htd	1260041
sboey	1578955
prvb	1695357
umh	752642
sos	1346610
cir	1091883
dyn	1818794
mod	67347
apr	1735803
sptn	877422
atex	1304492
tile	715787
avan	1819608
cmtl	23197
cbtx	1473844
cbb	716133
tbi	768899
ih	1814423
afmd	1608390
fbms	947559
prts	1378950
nie	1383441
hwkn	46250
arch	1037676
rfp	1393066
aten	1580808
rngtf	1431852
boac	1818089
spwh	1132105
vray	1597313
untc	798949
gco	18498
plab	810136
scvl	895447
nmco	1774342
kalv	1348911
kdny	1435049
srdx	924717
goss	1728117
bedu	1696355
hstm	1095565
vxrt	72444
kop	1315257
hfro	1710680
vygg	1822877
viot	1742770
plse	1625101
tpgy	1819399
agc	1823340
oprx	1448431
ffic	923139
pfn	1296250
abst	1071058
ll	1396033
trst	357301
aiv	922864
arlp	1086600
fmbh	700565
atha	1620463
npk	80172
bcei	1509589
esgc	1532981
qcrh	906465
gmre	1533615
cvm	725363
iim	885601
ngms	1821349
wiw	1267902
ldl	60977
xene	1582313
vgm	880892
ldp	1548717
ghvi	1819394
rbac	1815184
vkq	877463
iiin	764401
alta	1636286
cpf	701347
glp	1323468
crzo	1040593
hsii	1066605
bto	925683
osur	1116463
nkx	1195738
uuuu	1385849
bpiry	1437441
gim	828803
goac	1816176
kodk	31235
radi	1810739
mmx	1773250
grts	1656634
good	1234006
togl	1378125
loco	1606366
gden	1071255
cac	750686
xone	1561627
pets	1040130
cgbd	1544206
fnko	1704711
calt	1795579
sft	1762322
sln	1479615
leap	1818346
boe	1320375
smlr	1554859
ulh	1308208
vta	1393662
hzon	1821788
utl	755001
wttr	1693256
cdxc	1386570
efc	1411342
bvs	1665988
dnn	1063259
rnwey	1361369
ipod	1818876
gilt	897322
usat	896429
mcs	62234
atrs	1016169
cgen	1119774
xent	1271214
mgtx	1735438
cal	14707
ciic	1789760
bxg	778946
eth	896156
idya	1676725
capl	1538849
pebo	318300
cpac	1221029
ayrwf	1847462
hcci	1403431
hzac	1817071
akus	1722271
fpac	1829426
wtre	1601669
rmr	1644378
ff	1337298
thr	1489096
cass	708781
ffntf	1783875
rex	744187
vgac	1804591
sohu	1734107
qiwi	1561566
vec	1601548
iqi	885125
dco	30305
amtb	1734342
bpyu	1496048
blbd	1589526
fsp	1031316
pcn	1160990
wina	908315
odt	1717452
amswa	713425
etj	1395325
ecom	1169652
myd	879361
imtx	1809196
tgs	931427
kcac	1841304
pdt	855886
mrns	1267813
albo	1322505
hvt	216085
vrtv	1599489
amsc	880807
bit	1562818
gmtx	1816736
acic	1824502
ubp	1029800
bkrp	1580095
icpt	1270073
cldt	1476045
vslax	853180
casa	1333835
rigl	1034842
bzh	915840
este	10254
vsbc	1697884
bcel	1532346
ogi	1620737
gpmt	1703644
avd	5981
csv	1016281
gts	1171662
grsv	1816816
nid	1557915
ryam	1597672
eoi	1300391
cyd	932695
nga	1815495
treb	1805833
cps	1320461
krp	1657788
blx	890541
qtt	1733298
mitk	807863
bfk	1137393
clsk	827876
vapo	1253176
rekr	1697851
sify	1094324
vvr	1059386
clw	1441236
mgta	1690585
ke	1606757
dms	1725134
msbi	1466026
harp	1708493
nssc	69633
pdfs	1120914
pvac	77159
gnus	1355848
curo	1711291
hpk	1792849
alpp	1606698
lcy	1822492
tshmy	1503526
arlo	1736946
lbc	1475348
ihc	701869
bbdc	1379785
ccv	1812234
tars	1819790
dgii	854775
lqdt	1235468
dtil	1357874
rfl	1713863
soi	1697500
mpx	1129155
kavl	1762239
akts	1584754
wifi	1169988
fuv	1558583
ardx	1437402
strl	874238
hafc	1109242
imxi	1683695
agcb	1830232
mtem	1183765
htbk	1053352
ryi	1481582
jg	1737339
cfiv	1825249
bchg	1732409
tpco	1593195
omp	1652133
hov	357294
bgy	1393299
orbc	1361983
muc	1051004
vspr	1818093
jynt	1612630
angn	1601485
yorw	108985
trmd	1655891
spaq	1838527
peri	1338940
trit	1819876
nbb	1478888
solo	1637736
fmcb	1085913
oxlc	1495222
thff	714562
actc	1820630
rada	761238
tg	850429
clvs	1466301
thry	1556739
vcv	895531
ghy	1554697
mmd	1518557
adn	1744494
mtw	61986
pstx	1661460
ssdt	1673504
tclry	1080259
onew	1772921
haac	1824013
bw	1630805
rmni	1635282
agen	1098972
dbvt	1613780
titn	1409171
mvf	835948
chw	1396277
cmo	766701
nvgs	1581804
nxj	1087786
bgb	1546429
catc	711772
rick	935419
isee	1410939
aspn	1145986
sxc	1514705
egrx	827871
avk	1219120
lxfr	1096056
swir	1111863
mesa	810332
sspk	1779474
oprt	1538716
ozsc	1679817
evlo	1694665
bfc	1746109
mov	72573
tdw	98222
co	1467808
zyxi	846475
pgc	1050743
rrgb	1171759
bcyc	1761612
hbia	732417
knop	1564180
dxpe	1020710
blw	1233681
wldn	1370450
pace	1819404
ifn	917100
diax	1608742
gdlc	1729997
mui	1232860
wti	1288403
gbl	1060349
dfp	1559991
mcft	1638290
hix	1058239
tern	1831363
lpg	1596993
clar	913277
mbi	814585
ppr	826020
qd	1692705
gern	886744
nls	1078207
mgi	1273931
cnsl	1304421
rlmd	1553643
avro	1681087
gsm	1639877
rev	887921
ois	1121484
apei	1201792
bbar	913059
amal	1823608
xbit	1626878
eft	1288992
aciu	1651625
alrs	903419
dx	826675
dmyd	1816101
duo	1750593
nmgrf	1649752
mmu	886043
newt	1587987
flxn	1419600
jpi	1547994
spne	1637761
